date,vix_close,total_dollar_volume,vix_close_z,log_total_dollar_volume
2004-08-24,15.33,67899031244.34628,-0.423460303940788,24.941287604021156
2004-08-25,14.98,72697095134.10672,-0.46408057400844066,25.00956726379772
2004-08-26,14.91,62877455197.868,-0.4722046280219713,24.86445351347658
2004-08-27,14.71,52403920752.709045,-0.4954162109177727,24.68224724899925
2004-08-30,15.44,50915134470.42144,-0.41069393334809723,24.653426053643276
2004-08-31,15.29,69244574614.52591,-0.4281026205199484,24.960910634028142
2004-09-01,14.91,72692429567.71007,-0.4722046280219713,25.00950308357005
2004-09-02,14.28,69397275820.54839,-0.5453211141437463,24.96311345038252
2004-09-03,13.91,61866905005.08254,-0.5882625425009791,24.848251221075824
2004-09-07,14.07,76173571884.98741,-0.5696932761843377,25.05628041382475
2004-09-08,14.06,79980183502.272,-0.5708538553291278,25.10504473471444
2004-09-09,14.01,84699555089.1153,-0.5766567510530783,25.16237618580568
2004-09-10,13.76,77988666987.10599,-0.6056712296728303,25.079829358042552
2004-09-13,13.17,84037843677.66884,-0.6741453992154448,25.15453305430832
2004-09-14,13.56,79590232690.45349,-0.6288828125686318,25.100157217374086
2004-09-15,14.64,81743234164.3259,-0.5035402649313033,25.126848880782877
2004-09-16,14.39,69803417325.76497,-0.5325547435510553,24.96894880433814
2004-09-17,14.03,90967972871.08154,-0.5743355927634982,25.233773335043935
2004-09-20,14.43,81852113345.60794,-0.527912426971895,25.128179960168875
2004-09-21,13.66,86065118248.32614,-0.617277021120731,25.178370035611028
2004-09-22,14.74,90272081029.8053,-0.4919344734834026,25.22609406938396
2004-09-23,14.8,82324136512.00946,-0.48497099861466203,25.133930176383828
2004-09-24,14.28,77409088270.1754,-0.5453211141437463,25.072370030160272
2004-09-27,14.62,77273989446.76003,-0.5058614232208837,25.070623247515897
2004-09-28,13.83,86624746665.69531,-0.5975471756592997,25.184851369958064
2004-09-29,13.21,89662776090.13414,-0.6695030826362844,25.21932153760944
2004-09-30,13.34,104708406118.46416,-0.6544155537540135,25.374445239264436
2004-10-01,12.75,100058946226.72565,-0.722889723296628,25.32902531153712
2004-10-04,13.41,99623771342.57382,-0.6462914997404829,25.324666641158394
2004-10-05,13.95,91829406735.41943,-0.5836202259218188,25.243198418085107
2004-10-06,13.28,91110993172.79344,-0.661379028622754,25.235344305422704
2004-10-07,14.5,89804168315.34714,-0.5197883729583644,25.220897228942853
2004-10-08,15.05,81952329512.11343,-0.4559565199949101,25.129403567749485
2004-10-11,14.71,59663558163.539505,-0.4954162109177727,24.811987254944146
2004-10-12,15.05,83852829644.31946,-0.4559565199949101,25.15232907114974
2004-10-13,15.42,100816337281.93188,-0.4130150916376773,25.33656625566039
2004-10-14,16.43,94664890028.49054,-0.2957965980138795,25.273609018958723
2004-10-15,15.04,99582082961.76888,-0.4571170991397004,25.32424809541275
2004-10-18,14.71,86272576153.94757,-0.4954162109177727,25.180777611116206
2004-10-19,15.13,106492713371.45392,-0.4466718868365895,25.39134240070782
2004-10-20,14.85,105394188563.59244,-0.47916810289071177,25.380973334565763
2004-10-21,14.54,112508756796.6405,-0.5151460563792043,25.44629689375401
2004-10-22,15.28,101827012919.7168,-0.42926319966473847,25.346541258708935
2004-10-25,16.58,93432315295.17056,-0.27838791084202846,25.260503110512094
2004-10-26,16.39,108630055910.37495,-0.3004389145930397,25.411213964078257
2004-10-27,15.72,118355270705.17735,-0.3781977172939749,25.496956706812746
2004-10-28,15.39,105052109931.02776,-0.4164968290720475,25.377722349052643
2004-10-29,16.27,97843532625.59167,-0.3143658643305208,25.306635433822247
2004-11-01,16.27,93412052559.69469,-0.3143658643305208,25.26028621625097
2004-11-02,16.18,108307091359.43845,-0.32481107663363146,25.408236467659556
2004-11-03,14.04,120209218466.1068,-0.5731750136187082,25.512499548836455
2004-11-04,13.97,120360791313.909,-0.5812990676322385,25.51375966324554
2004-11-05,13.84,118931098786.96414,-0.5963865965145096,25.501810160581456
2004-11-08,13.8,94590626290.2844,-0.6010289130936698,25.272824220254172
2004-11-09,13.61,102123088263.02248,-0.6230799168446814,25.349444670372637
2004-11-10,13.08,103331066739.33096,-0.6845906115185555,25.361203910736254
2004-11-11,13.04,96731274302.28133,-0.689232928097716,25.29520260286037
2004-11-12,13.33,109281833293.00671,-0.6555761328988036,25.417196008735484
2004-11-15,13.38,98295917490.3364,-0.6497732371748531,25.311248332111315
2004-11-16,13.21,95565348613.7502,-0.6695030826362844,25.2830761290992
2004-11-17,13.21,117734817088.9725,-0.6695030826362844,25.49170061960966
2004-11-18,12.98,102268912324.53873,-0.6961964029664562,25.350871576375212
2004-11-19,13.5,103964991592.35551,-0.6358462874373723,25.367320060114515
2004-11-22,12.97,97942359635.65158,-0.6973569821112463,25.30764497559578
2004-11-23,12.67,101003616277.01836,-0.7321743564549487,25.33842215786965
2004-11-24,12.72,81698338444.02591,-0.7263714607309982,25.12629950132314
2004-11-26,12.79,33471952751.364098,-0.7182474067174679,24.233973693800998
2004-11-29,13.3,95234996612.39842,-0.6590578703331738,25.27961332266596
2004-11-30,13.24,105594472861.72668,-0.6660213452019142,25.382871866524212
2004-12-01,12.97,119394945136.84853,-0.6973569821112463,25.505702701471456
2004-12-02,12.98,117993278873.80373,-0.6961964029664562,25.49389350109329
2004-12-03,12.96,108994253279.7414,-0.6985175612560364,25.414560995581482
2004-12-06,13.19,93264490497.23198,-0.6718242409258647,25.25870527747012
2004-12-07,13.67,110602678438.33298,-0.616116441975941,25.429210143086195
2004-12-08,13.19,103888273128.53596,-0.6718242409258647,25.36658186177631
2004-12-09,12.88,110591181836.59608,-0.707802194414357,25.42910619262633
2004-12-10,12.76,94415923626.3488,-0.721729144151838,25.270975578355085
2004-12-13,12.54,99975739798.83258,-0.7472618853372198,25.3281933914902
2004-12-14,12.73,113182374488.61372,-0.7252108815862082,25.45226628819521
2004-12-15,12.35,117462352996.4897,-0.7693128890882313,25.489383719161694
2004-12-16,12.27,126899435936.36896,-0.7785975222465519,25.566660766711003
2004-12-17,11.95,156054447485.35385,-0.8157360548798344,25.773470805643832
2004-12-20,11.83,100554950255.18147,-0.8296630046173152,25.33397018373027
2004-12-21,11.55,102532225106.87448,-0.8621592206714374,25.35344297740087
2004-12-22,11.45,94532874948.2561,-0.8737650121193383,25.27221349399916
2004-12-23,11.23,65483563028.92518,-0.8992977533047198,24.90506500197209
2004-12-27,12.14,66254114948.0025,-0.7936850511288228,24.916763412306526
2004-12-28,12.0,71335307154.37505,-0.8099331591558839,24.99065723330577
2004-12-29,11.62,65291501444.55429,-0.8540351666579069,24.902127718427547
2004-12-30,12.56,57763754397.64201,-0.7449407270476395,24.779627329377753
2004-12-31,13.29,54953450972.58496,-0.6602184494779639,24.729752317872936
2005-01-03,14.08,111088092082.36916,-0.5685326970395477,25.433589345870722
2005-01-04,13.98,124070675528.12276,-0.5801384884874484,25.54411720412017
2005-01-05,14.09,114521498227.2732,-0.5673721178947577,25.46402839975992
2005-01-06,13.58,109880947403.32454,-0.6265616542790516,25.422663320299804
2005-01-07,13.49,106699315271.40108,-0.6370068665821623,25.393280577908328
2005-01-10,13.23,104308099897.394,-0.6671819243467043,25.370614855548467
2005-01-11,13.19,104725250974.18948,-0.6718242409258647,25.37460610028358
2005-01-12,12.56,115587446506.31146,-0.7449407270476395,25.47329319305185
2005-01-13,12.84,108501191675.11652,-0.7124445109935174,25.41002699304741
2005-01-14,12.43,92296576748.7861,-0.7600282559299106,25.24827288945525
2005-01-18,12.47,108462470769.4558,-0.7553859393507502,25.4096700585669
2005-01-19,13.18,102834978643.63098,-0.6729848200706547,25.35639139127174
2005-01-20,13.83,117154040603.6683,-0.5975471756592997,25.486755492160462
2005-01-21,14.36,110154242983.01584,-0.5360364809854257,25.425147429498423
2005-01-24,14.65,107234805808.6022,-0.5023796857865133,25.39828671393602
2005-01-25,14.06,106237381088.18707,-0.5708538553291278,25.38894187146884
2005-01-26,13.44,111931124364.43094,-0.6428097623061128,25.441149558043545
2005-01-27,13.24,111225976932.61597,-0.6660213452019142,25.43482979699051
2005-01-28,13.24,115060840721.626,-0.6660213452019142,25.46872687516545
2005-01-31,12.82,109229678620.5565,-0.7147656692830975,25.416718645570644
2005-02-01,12.03,115571598467.65828,-0.8064514217215137,25.47315607500241
2005-02-02,11.66,115633254224.8036,-0.8493928500787465,25.4736894181212
2005-02-03,11.79,107986882836.771,-0.8343053211964756,25.405275601479264
2005-02-04,11.21,113068529299.93158,-0.9016189115943,25.451259925821546
2005-02-07,11.73,93881192862.948,-0.841268796065216,25.26529591410062
2005-02-08,11.6,102384214733.45854,-0.856356324947487,25.351998384675454
2005-02-09,12.0,106424905147.5191,-0.8099331591558839,25.39070545739896
2005-02-10,11.51,110829137854.2406,-0.8668015372505977,25.43125555371103
2005-02-11,11.43,111667454871.25015,-0.8760861704089183,25.438791138626964
2005-02-14,11.52,95008176434.60382,-0.8656409581058077,25.277228792576008
2005-02-15,11.27,114301685251.27477,-0.8946554367255597,25.462107151744124
2005-02-16,11.1,107642418165.59822,-0.914385282186991,25.402080627859338
2005-02-17,11.77,107482988785.84772,-0.8366264794860557,25.40059842813967
2005-02-18,11.18,102674960944.65009,-0.9051006490286704,25.354834116410583
2005-02-22,13.14,119704017071.88087,-0.677627136649815,25.508288008444982
2005-02-23,12.39,107404938010.74467,-0.7646705725090708,25.399871995717906
2005-02-24,11.57,112204832923.0374,-0.8598380623818572,25.44359190328771
2005-02-25,11.49,104913720974.64728,-0.8691226955401778,25.376404144315966
2005-02-28,12.08,123709397037.59644,-0.8006485259975633,25.541201079810378
2005-03-01,12.04,114605323941.6738,-0.8052908425767237,25.464760096881598
2005-03-02,12.5,110745628352.4613,-0.7519042019163801,25.4305017719771
2005-03-03,12.93,110751012630.05386,-0.7019992986904067,25.430550389216346
2005-03-04,11.94,108455182021.17346,-0.8168966340246244,25.409602855661177
2005-03-07,12.26,106882218172.2972,-0.7797581013913419,25.39499330037696
2005-03-08,12.4,103028501433.21806,-0.7635099933642807,25.358271499841948
2005-03-09,12.7,118254192205.09631,-0.7286926190205786,25.4961023157416
2005-03-10,12.49,110037296898.1188,-0.75306478106117,25.424085207980227
2005-03-11,12.8,101193945995.71252,-0.7170868275726776,25.340304769833605
2005-03-14,12.39,98983404526.76204,-0.7646705725090708,25.31821804198654
2005-03-15,13.15,103777255578.8768,-0.6764665575050249,25.365512665931185
2005-03-16,13.49,116983950243.71028,-0.6370068665821623,25.485302584930302
2005-03-17,13.29,103359970314.68874,-0.6602184494779639,25.361483589777574
2005-03-18,13.14,146536162925.50735,-0.677627136649815,25.710538080849993
2005-03-21,13.61,97080855969.6734,-0.6230799168446814,25.29881003492368
2005-03-22,14.27,113397767053.38171,-0.5464816932885364,25.45416753715891
2005-03-23,14.06,113861918045.62276,-0.5708538553291278,25.458252305976703
2005-03-24,13.42,92529487914.9972,-0.6451309205956929,25.250793218932845
2005-03-28,13.75,90236940743.21928,-0.6068318088176203,25.225704722783057
2005-03-29,14.49,113745935359.69148,-0.5209489521031545,25.457233161037415
2005-03-30,13.64,109860246117.69131,-0.6195981794103111,25.422474905143204
2005-03-31,14.02,109597578713.22122,-0.5754961719082883,25.420081119183642
2005-04-01,14.09,119049207840.37836,-0.5673721178947577,25.5028027558494
2005-04-04,14.11,112083502050.62068,-0.5650509596051776,25.442509984477564
2005-04-05,13.68,98177948133.22057,-0.6149558628311509,25.310047466327788
2005-04-06,13.15,98936121811.9551,-0.6764665575050249,25.317740244605137
2005-04-07,12.33,101620836428.44734,-0.7716340473778114,25.344514434021317
2005-04-08,12.62,86809639429.07657,-0.7379772521788992,25.186983505777125
2005-04-11,11.98,82795316388.00789,-0.8122543174454641,25.13963733137552
2005-04-12,11.3,112575486189.30342,-0.8911736992911893,25.446889821928217
2005-04-13,13.31,107881851680.97722,-0.6578972911883837,25.404302499336275
2005-04-14,14.53,127164997516.6099,-0.5163066355239944,25.568751273228152
2005-04-15,17.74,142438500025.6965,-0.14376073004637946,25.682176164731153
2005-04-18,16.56,113642643849.70674,-0.2807090691316086,25.456324658794703
2005-04-19,14.96,108271039074.36156,-0.4664017322980208,25.407903541289404
2005-04-20,16.92,119703150131.31644,-0.23892821991916544,25.508280766050575
2005-04-21,14.41,122217740484.98276,-0.5302335852614751,25.529070048965107
2005-04-22,15.38,112154540419.51,-0.41765740821683756,25.443143582331732
2005-04-25,14.62,97054294812.30092,-0.5058614232208837,25.298536399186606
2005-04-26,14.91,104893735513.00407,-0.4722046280219713,25.376213631909607
2005-04-27,14.87,111517014756.1699,-0.4768469446011317,25.43744301491463
2005-04-28,16.86,110424136872.8024,-0.24589169478790618,25.427594577987335
2005-04-29,15.31,120770274141.80405,-0.4257814622303681,25.517156017180643
2005-05-02,15.12,99279000181.69894,-0.4478324659813797,25.32119990710006
2005-05-03,14.53,113376146244.39116,-0.5163066355239944,25.453976855534716
2005-05-04,13.85,118736741770.69356,-0.5952260173697196,25.50017462538124
2005-05-05,13.98,104458907799.5941,-0.5801384884874484,25.372059604219203
2005-05-06,14.05,88864096431.104,-0.5720144344739179,25.210374033223975
2005-05-09,13.75,86846808872.16406,-0.6068318088176203,25.18741158597822
2005-05-10,14.91,94494539232.29016,-0.4722046280219713,25.271807883874747
2005-05-11,14.45,99081668787.35364,-0.525591268682315,25.31921028425328
2005-05-12,16.12,105573352206.4579,-0.33177455150237173,25.382671829844075
2005-05-13,16.32,112096307397.22388,-0.3085629686065703,25.442624226225284
2005-05-16,15.68,93956570778.02672,-0.3828400338731353,25.266098499455808
2005-05-17,14.57,96071842849.29916,-0.5116643189448339,25.288362111543808
2005-05-18,13.63,121715936312.00555,-0.6207587585551011,25.524955775877334
2005-05-19,13.32,97078865958.37103,-0.6567367120435936,25.29878953622001
2005-05-20,13.14,84841139762.0553,-0.677627136649815,25.16404640080602
2005-05-23,12.95,95148681426.5552,-0.6996781404008267,25.278706572752878
2005-05-24,12.69,98177580160.4221,-0.7298531981653686,25.31004371830193
2005-05-25,12.58,90433325220.62157,-0.7426195687580593,25.227878678233875
2005-05-26,12.24,90889908462.35306,-0.7820792596809221,25.23291481395097
2005-05-27,12.15,69790988869.39261,-0.7925244719840328,24.968770739088338
2005-05-31,13.29,104992146949.544,-0.6602184494779639,25.37715139335023
2005-06-01,12.36,110120335650.00728,-0.7681523099434412,25.424839565254743
2005-06-02,11.84,96186550839.98538,-0.8285024254725252,25.289555380686405
2005-06-03,12.15,94334355081.08528,-0.7925244719840328,25.270111277111134
2005-06-06,12.28,86187598330.2074,-0.7774369431017618,25.179792133386385
2005-06-07,12.39,107054627267.06158,-0.7646705725090708,25.396605076335742
2005-06-08,12.7,95785386051.18176,-0.7286926190205786,25.28537596384823
2005-06-09,12.08,102537806953.00528,-0.8006485259975633,25.35349741583906
2005-06-10,11.96,87886361510.78891,-0.8145754757350441,25.19931047044996
2005-06-13,11.65,89107366414.50812,-0.8505534292235366,25.21310784381389
2005-06-14,11.79,89191478432.16467,-0.8343053211964756,25.214051338697086
2005-06-15,11.46,104305671517.73184,-0.872604432974548,25.37059157444247
2005-06-16,11.15,100841916872.00015,-0.9085823864630405,25.33681994812949
2005-06-17,11.48,131820723769.96854,-0.8702832746849679,25.604708683148907
2005-06-20,11.47,92556862379.81696,-0.871443853829758,25.25108902102712
2005-06-21,11.08,95790231492.62656,-0.916706440476571,25.285426549006278
2005-06-22,11.05,99398188343.55457,-0.9201881779109412,25.32239972452287
2005-06-23,12.13,116201358307.4966,-0.7948456302736128,25.478590370689158
2005-06-24,12.18,142550478382.18228,-0.7890427345496626,25.6829620081899
2005-06-27,12.52,94906042327.77188,-0.7495830436268,25.276153211007195
2005-06-28,11.58,98506627869.03387,-0.8586774832370672,25.313389670871214
2005-06-29,11.77,99538427693.45232,-0.8366264794860557,25.32380961452625
2005-06-30,12.04,114169419673.25587,-0.8052908425767237,25.460949319616173
2005-07-01,11.4,85551267696.4577,-0.8795679078432885,25.17238165536837
